Divorce,Age,Education,Insurance,Black,Disabled,Veteran,Immigrant,Unemployed,Bankruptcy,PUMA
0.14124293785310735,0.2994350282485876,0.4124293785310734,0.696798493408663,0.12052730696798493,0.17890772128060264,0.07909604519774012,0.1374764595103578,0.6459510357815442,0.0039106308845541496,Phoenix City--Downtown & Sky Harbor International Airport
0.09798994974874371,0.2236180904522613,0.3844221105527638,0.6482412060301508,0.1934673366834171,0.15577889447236182,0.05025125628140704,0.1407035175879397,0.7889447236180904,0.0039106308845541496,Phoenix City (South)
0.1280193236714976,0.1956521739130435,0.3357487922705314,0.9057971014492754,0.06280193236714976,0.1111111111111111,0.06038647342995169,0.12560386473429952,0.7077294685990339,0.0039106308845541496,Phoenix City--Ahwatukee & South Mountain
0.07865168539325842,0.20786516853932585,0.36235955056179775,0.7556179775280899,0.09831460674157304,0.1404494382022472,0.042134831460674156,0.18258426966292135,0.7303370786516854,0.0039106308845541496,Phoenix (Southwest) & Tolleson Cities
0.1245674740484429,0.20069204152249134,0.3806228373702422,0.6920415224913494,0.09688581314878893,0.15916955017301038,0.031141868512110725,0.23875432525951557,0.5916955017301038,0.0039106308845541496,Phoenix City--Maryvale (East)
0.11343283582089553,0.1701492537313433,0.33432835820895523,0.7223880597014926,0.08358208955223881,0.13134328358208955,0.07462686567164178,0.16417910447761194,0.7014925373134329,0.0039106308845541496,Phoenix City--Maryvale (West)
0.12162162162162163,0.21621621621621623,0.42162162162162165,0.7594594594594595,0.10540540540540541,0.1891891891891892,0.08378378378378379,0.1837837837837838,0.6594594594594595,0.0039106308845541496,Maricopa County--Glendale City (South)
0.16352201257861634,0.2169811320754717,0.4528301886792453,0.789308176100629,0.05660377358490566,0.22327044025157233,0.11006289308176101,0.10377358490566038,0.5723270440251572,0.0039106308845541496,Phoenix City (West)
0.10185185185185185,0.1685185185185185,0.387037037037037,0.8833333333333333,0.027777777777777776,0.1962962962962963,0.0962962962962963,0.09259259259259259,0.6444444444444445,0.0039106308845541496,Maricopa County--Glendale City (North)
0.19047619047619047,0.1774891774891775,0.45454545454545453,0.8896103896103896,0.045454545454545456,0.2077922077922078,0.09523809523809523,0.0735930735930736,0.683982683982684,0.0039106308845541496,Maricopa County--Peoria City (South & Central)
0.17435897435897435,0.18205128205128204,0.4256410256410256,0.8487179487179487,0.05641025641025641,0.1076923076923077,0.07692307692307693,0.05897435897435897,0.7,0.0039106308845541496,Phoenix City (North)
0.09738717339667459,0.15914489311163896,0.35391923990498814,0.8741092636579573,0.04275534441805225,0.1496437054631829,0.0831353919239905,0.1021377672209026,0.6603325415676959,0.0039106308845541496,Phoenix (Far North) & Peoria (Northwest) Cities
0.1332263242375602,0.08346709470304976,0.5329052969502408,0.9052969502407705,0.028892455858747994,0.2985553772070626,0.1332263242375602,0.07223113964686999,0.4333868378812199,0.0039106308845541496,Maricopa County--El Mirage City & Sun City
0.1162227602905569,0.14285714285714285,0.4092009685230024,0.9176755447941889,0.06053268765133172,0.16707021791767554,0.10411622276029056,0.1016949152542373,0.5326876513317191,0.0039106308845541496,Maricopa County--Surprise City (Central)
0.11750599520383694,0.19664268585131894,0.41247002398081534,0.86810551558753,0.10071942446043165,0.14148681055155876,0.10311750599520383,0.10071942446043165,0.7362110311750599,0.0039106308845541496,"Maricopa County--Goodyear, Glendale (West) & Litchfield Park (Northwest) Cities"
0.11055276381909548,0.1934673366834171,0.40703517587939697,0.8391959798994975,0.10301507537688442,0.1407035175879397,0.04522613065326633,0.13316582914572864,0.6884422110552764,0.0039106308845541496,Maricopa County--Avondale (Central) & Litchfield Park (Central) Cities
0.11174242424242424,0.17803030303030304,0.4337121212121212,0.8257575757575758,0.06439393939393939,0.14583333333333334,0.09659090909090909,0.07196969696969698,0.6666666666666666,0.0039106308845541496,Maricopa County (West) & Gila River Indian Community (Northwest)
0.11163895486935867,0.20190023752969122,0.42042755344418054,0.7862232779097387,0.011876484560570071,0.2209026128266033,0.08788598574821853,0.11401425178147269,0.5296912114014252,0.0027818267612517186,Pima County (West)
0.13445378151260504,0.14705882352941177,0.4054621848739496,0.8445378151260504,0.03361344537815126,0.18067226890756302,0.12605042016806722,0.11554621848739496,0.6134453781512605,0.0027818267612517186,Tucson (West) & Marana Cities
0.13211009174311927,0.163302752293578,0.42568807339449544,0.9027522935779817,0.03486238532110092,0.1908256880733945,0.11009174311926606,0.07155963302752294,0.6055045871559633,0.002781826761251718,Pima County (North Central)--Oro Valley Town
0.15306122448979592,0.1445578231292517,0.3435374149659864,0.9370748299319728,0.030612244897959183,0.18027210884353742,0.12244897959183673,0.10034013605442177,0.5714285714285714,0.0027818267612517186,Pima County (Northeast)
0.11744386873920552,0.15716753022452504,0.41796200345423146,0.8808290155440415,0.05872193436960276,0.18652849740932642,0.12089810017271158,0.11398963730569948,0.6269430051813472,0.0027818267612517186,Pima County (Southeast)--Tucson City (Far Southeast) & Sahuarita Town
0.22324723247232472,0.18450184501845018,0.45202952029520294,0.8634686346863468,0.05904059040590406,0.2952029520295203,0.1014760147601476,0.1070110701107011,0.5922509225092251,0.002781826761251719,Tucson City (Northeast)
0.14864864864864866,0.15878378378378377,0.535472972972973,0.8192567567567568,0.05912162162162162,0.18243243243243243,0.052364864864864864,0.11824324324324324,0.5016891891891891,0.0027818267612517186,Tucson City (Northwest)
0.16279069767441862,0.1813953488372093,0.36046511627906974,0.7023255813953488,0.05581395348837209,0.1883720930232558,0.07441860465116279,0.2186046511627907,0.7023255813953488,0.0027818267612517186,Tucson City (South)
0.16765285996055226,0.1854043392504931,0.4477317554240631,0.8895463510848126,0.0670611439842209,0.22879684418145957,0.11834319526627218,0.14003944773175542,0.591715976331361,0.0027818267612517186,Tucson City (Southeast)
0.10561609388097234,0.19195305951383068,0.432523051131601,0.7611064543168483,0.022632020117351215,0.21207041072925398,0.06621961441743504,0.026823134953897737,0.5624476110645432,0.0010341136797264794,Navajo & Apache Counties
0.0964332892998679,0.16512549537648613,0.48745046235138706,0.7767503302509907,0.022457067371202115,0.17965653896961692,0.06605019815059446,0.05151915455746367,0.560105680317041,0.0012307237997435272,Coconino County--Flagstaff City
0.18735632183908046,0.17586206896551723,0.4862068965517241,0.8390804597701149,0.009195402298850575,0.26436781609195403,0.1206896551724138,0.06551724137931035,0.542528735632184,0.003165917166166842,Yavapai County
0.17525773195876287,0.18556701030927836,0.5721649484536082,0.756701030927835,0.02268041237113402,0.21649484536082475,0.14432989690721648,0.07525773195876288,0.5319587628865979,0.0035210922065174433,Mohave & La Paz Counties--Lake Havasu City
0.10310421286031042,0.13082039911308205,0.43902439024390244,0.7782705099778271,0.03991130820399113,0.17405764966740578,0.11862527716186252,0.164079822616408,0.6119733924611973,0.0018357564757916862,Yuma County--Yuma City
0.15282392026578073,0.2441860465116279,0.4700996677740864,0.7524916943521595,0.02823920265780731,0.23089700996677742,0.09800664451827243,0.06478405315614617,0.6378737541528239,0.0020519970687272134,"Gila, Graham, Greenlee & Pinal (East) Counties"
0.14357682619647355,0.11586901763224182,0.47858942065491183,0.8664987405541562,0.030226700251889168,0.12846347607052896,0.1309823677581864,0.07556675062972293,0.5642317380352645,0.0035286228461693845,Pinal County (North)--Apache Junction City
0.14803625377643503,0.283987915407855,0.5241691842900302,0.4486404833836858,0.09365558912386707,0.16314199395770393,0.0891238670694864,0.21601208459214502,0.7749244712990937,0.0035286228461693845,"Pinal County (Central)--Florence Town, Eloy (Northeast) & Coolidge Cities"
0.13627254509018036,0.17034068136272545,0.3807615230460922,0.8617234468937875,0.04809619238476954,0.18637274549098196,0.10420841683366733,0.09018036072144289,0.6352705410821643,0.0035286228461693845,"Pinal County (West)--Maricopa, Casa Grande & Eloy (Southeast) Cities"
0.17361894024802707,0.18376550169109357,0.4633596392333709,0.8895152198421646,0.05411499436302142,0.1984216459977452,0.1589627959413754,0.14092446448703494,0.6482525366403608,0.0020448265428394097,Cochise & Santa Cruz Counties--Sierra Vista City
0.1327713382507903,0.16649104320337196,0.41938883034773444,0.8977871443624869,0.02423603793466807,0.1475237091675448,0.0874604847207587,0.05584826132771338,0.6975763962065332,0.0035613496933719715,Benton County
0.11796246648793565,0.1648793565683646,0.47587131367292224,0.8766756032171582,0.05630026809651475,0.15281501340482573,0.049597855227882036,0.06032171581769437,0.6273458445040214,0.002921138004525097,Washington County
0.16454081632653061,0.14923469387755103,0.5012755102040817,0.8711734693877551,0.01020408163265306,0.2767857142857143,0.09693877551020408,0.017857142857142856,0.5255102040816326,0.0021527383361771802,"Baxter, Boone, Carroll, Marion, Madison, Newton & Searcy Counties"
0.15089163237311384,0.1646090534979424,0.4869684499314129,0.8518518518518519,0.02194787379972565,0.2825788751714678,0.11248285322359397,0.019204389574759947,0.5555555555555556,0.0025005843423603928,"Independence, Cleburne, Van Buren, Sharp, Izard, Stone & Fulton Counties"
0.1303344867358708,0.17185697808535177,0.49019607843137253,0.8558246828143022,0.05190311418685121,0.25259515570934254,0.05536332179930796,0.02883506343713956,0.6136101499423299,0.0030065892937948804,"Craighead (West), Greene, Randolph, Lawrence & Clay Counties"
0.12710280373831775,0.18317757009345795,0.4542056074766355,0.8355140186915888,0.30467289719626167,0.2822429906542056,0.07102803738317758,0.020560747663551402,0.6186915887850467,0.004060086787502889,"Crittenden, Mississippi & Craighead (East) Counties"
0.15548281505728315,0.20621931260229132,0.45662847790507366,0.806873977086743,0.32896890343698854,0.28314238952536824,0.07037643207855974,0.008183306055646482,0.5711947626841244,0.003196875369113317,"St. Francis, Poinsett, Phillips, Cross, Lee & Monroe Counties"
0.15052160953800298,0.19076005961251863,0.5081967213114754,0.8017883755588674,0.11624441132637854,0.27719821162444114,0.08047690014903129,0.01639344262295082,0.6065573770491803,0.003502084037859819,"White, Jackson, Prairie & Woodruff Counties"
0.1324599708879185,0.20087336244541484,0.5065502183406113,0.901018922852984,0.2430858806404658,0.19796215429403202,0.12372634643377002,0.018922852983988356,0.6200873362445415,0.006286063354776818,"Pulaski County (Outer)--North Little Rock, Sherwood & Jacksonville Cities"
0.1563845050215208,0.1994261119081779,0.4146341463414634,0.8378766140602583,0.3902439024390244,0.15494978479196556,0.06456241032998565,0.03730272596843615,0.6513629842180775,0.006286063354776818,Pulaski County (Central)--Little Rock City
0.12579415501905972,0.15501905972045743,0.5108005082592122,0.8932655654383735,0.1156289707750953,0.22871664548919948,0.07878017789072427,0.030495552731893267,0.6264294790343075,0.0044728481433813725,Faulkner & Lonoke Counties
0.11702127659574468,0.19680851063829788,0.48404255319148937,0.9095744680851063,0.061170212765957445,0.2473404255319149,0.09308510638297872,0.007978723404255319,0.6888297872340425,0.005887487551956721,Saline County
0.15406562054208273,0.1768901569186876,0.514978601997147,0.8930099857346647,0.052781740370898715,0.24536376604850213,0.0884450784593438,0.034236804564907276,0.5763195435092725,0.002862573020433059,"Pope, Johnson, Yell, Conway & Perry Counties"
0.1596045197740113,0.1850282485875706,0.4505649717514124,0.8700564971751412,0.05649717514124294,0.2641242937853107,0.07203389830508475,0.0423728813559322,0.6370056497175142,0.0033044001107887964,Sebastian & Crawford Counties
0.1490566037735849,0.1660377358490566,0.4981132075471698,0.8735849056603774,0.052830188679245285,0.25471698113207547,0.08113207547169811,0.02830188679245283,0.5962264150943396,0.0022842684972449482,"Logan, Polk, Franklin, Sevier, Howard & Scott Counties"
0.16842105263157894,0.15394736842105264,0.5223684210526316,0.8605263157894737,0.12894736842105264,0.2710526315789474,0.09868421052631579,0.02236842105263158,0.5921052631578947,0.004996677683574639,"Garland, Hot Spring, Clark & Montgomery Counties"
0.11882998171846434,0.24680073126142596,0.5630712979890311,0.9012797074954296,0.43875685557586835,0.20840950639853748,0.05850091407678245,0.014625228519195612,0.6307129798903108,0.007710457059295059,"Jefferson, Grant & Arkansas (Northwest) Counties"
0.130298273155416,0.19309262166405022,0.5306122448979592,0.869701726844584,0.3249607535321821,0.30141287284144425,0.09105180533751962,0.01726844583987441,0.5416012558869702,0.004533186977876076,Southeast Arkansas
0.13602941176470587,0.1875,0.5220588235294118,0.875,0.3272058823529412,0.28860294117647056,0.09558823529411764,0.01838235294117647,0.5661764705882353,0.00429367536229558,South Central Arkansas
0.14909090909090908,0.16,0.4581818181818182,0.8309090909090909,0.22181818181818183,0.28909090909090907,0.09090909090909091,0.014545454545454545,0.6181818181818182,0.0032826327944268496,Southwest Arkansas
0.08189158016147635,0.14186851211072665,0.36678200692041524,0.9261822376009228,0.08650519031141868,0.09342560553633218,0.029988465974625143,0.21568627450980393,0.5501730103806228,0.0022901414863221443,Alameda County (North)--Berkeley & Albany Cities
0.11507479861910241,0.24510932105868816,0.2957422324510932,0.8423475258918297,0.286536248561565,0.20138089758342922,0.05293440736478711,0.2520138089758343,0.669735327963176,0.0022901414863221443,Alameda County (Northwest)--Oakland (Northwest) & Emeryville Cities
0.12253521126760564,0.18732394366197183,0.2352112676056338,0.9366197183098591,0.1563380281690141,0.11690140845070422,0.0647887323943662,0.15211267605633802,0.6901408450704225,0.0022901414863221443,Alameda County (Northeast)--Oakland (East) & Piedmont Cities
0.12356979405034325,0.21739130434782608,0.39816933638443935,0.8054919908466819,0.4691075514874142,0.20594965675057209,0.04576659038901602,0.2151029748283753,0.6155606407322655,0.0022901414863221443,Alameda County (North Central)--Oakland City (South Central)
0.11727416798732171,0.2202852614896989,0.347068145800317,0.8954041204437401,0.13946117274167988,0.18066561014263074,0.07606973058637084,0.23613312202852615,0.6671949286846276,0.0022901414863221443,"Alameda County (West)--San Leandro, Alameda & Oakland (Southwest) Cities"
0.11213235294117647,0.16176470588235295,0.41544117647058826,0.9099264705882353,0.11948529411764706,0.23897058823529413,0.0661764705882353,0.19669117647058823,0.6783088235294118,0.0022901414863221443,"Alameda County (North Central)--Castro Valley, San Lorenzo & Ashland"
0.08317929759704251,0.18114602587800369,0.4343807763401109,0.8280961182994455,0.14417744916820702,0.19038817005545286,0.04805914972273567,0.2809611829944547,0.6580406654343808,0.0022901414863221443,Alameda County (Central)--Hayward City
0.06728971962616823,0.17009345794392525,0.3514018691588785,0.8878504672897196,0.06728971962616823,0.15140186915887852,0.037383177570093455,0.34766355140186916,0.6485981308411215,0.0022901414863221443,"Alameda County (Southwest)--Union City, Newark & Fremont (West) Cities"
0.091164095371669,0.17812061711079943,0.2917251051893408,0.9242636746143057,0.04628330995792426,0.15007012622720897,0.037868162692847124,0.302945301542777,0.6746143057503506,0.0022901414863221443,Alameda County (South Central)--Fremont City (East)
0.10698198198198199,0.16891891891891891,0.29954954954954954,0.9211711711711712,0.057432432432432436,0.134009009009009,0.059684684684684686,0.15315315315315314,0.6734234234234234,0.0022901414863221443,"Alameda County (East)--Livermore, Pleasanton & Dublin Cities"
0.1567622950819672,0.1864754098360656,0.4969262295081967,0.8586065573770492,0.04918032786885246,0.23258196721311475,0.1168032786885246,0.0706967213114754,0.6086065573770492,0.0028330260984442083,"Alpine, Amador, Calaveras, Inyo, Mariposa, Mono & Tuolumne Counties"
0.17757009345794392,0.14766355140186915,0.4672897196261682,0.8859813084112149,0.028037383177570093,0.19439252336448598,0.08411214953271028,0.059813084112149535,0.6317757009345795,0.0032387218725121003,Butte County (Northwest)--Chico City
